,Unnamed: 0,job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,experience_encoded,company_encoded,job_category,job_cat_encoded,job_clean,residence_category,region_encoded,map_category,map_encoded
3030,3030,Data Analyst,Senior-level,Full-time,Remote,2023,United States,180000,USD,180000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3031,3031,Data Analyst,Senior-level,Full-time,Remote,2023,United States,207611,USD,207611,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3032,3032,Data Analyst,Senior-level,Full-time,Remote,2023,United States,127876,USD,127876,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3033,3033,Data Analyst,Entry-level,Full-time,On-site,2023,United States,111000,USD,111000,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
3034,3034,BI Developer,Mid-level,Full-time,On-site,2023,United States,128000,USD,128000,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
3035,3035,BI Developer,Mid-level,Full-time,On-site,2023,United States,81500,USD,81500,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
3036,3036,Data Analyst,Mid-level,Full-time,On-site,2023,United States,97750,USD,97750,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
3037,3037,Data Engineer,Senior-level,Full-time,On-site,2023,United States,195000,USD,195000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3038,3038,Data Analyst,Entry-level,Full-time,Remote,2023,United States,132600,USD,132600,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
3039,3039,Data Analyst,Entry-level,Full-time,Remote,2023,United States,81500,USD,81500,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
3040,3040,Data Engineer,Mid-level,Full-time,On-site,2023,United States,202400,USD,202400,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3041,3041,Data Engineer,Mid-level,Full-time,On-site,2023,United States,147200,USD,147200,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3042,3042,Data Scientist,Senior-level,Full-time,On-site,2023,United States,239000,USD,239000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3043,3043,Data Analyst,Mid-level,Full-time,Remote,2023,United States,54000,USD,54000,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
3044,3044,Data Analyst,Mid-level,Full-time,Remote,2023,United States,36000,USD,36000,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
3045,3045,Data Scientist,Senior-level,Full-time,Remote,2023,United States,176000,USD,176000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3046,3046,Data Scientist,Senior-level,Full-time,Remote,2023,United States,118720,USD,118720,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3047,3047,Data Engineer,Mid-level,Full-time,Remote,2023,United States,95000,USD,95000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3048,3048,Research Engineer,Senior-level,Full-time,On-site,2023,United States,240000,USD,240000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
3049,3049,Research Engineer,Senior-level,Full-time,On-site,2023,United States,157000,USD,157000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
3050,3050,Data Engineer,Mid-level,Full-time,Remote,2023,United States,165000,USD,165000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3051,3051,Data Engineer,Mid-level,Full-time,Remote,2023,United States,136000,USD,136000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3052,3052,Data Scientist,Senior-level,Full-time,On-site,2023,United States,272300,USD,272300,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3053,3053,Data Scientist,Senior-level,Full-time,On-site,2023,United States,222800,USD,222800,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3054,3054,Data Manager,Senior-level,Full-time,Remote,2023,United States,172750,USD,172750,United States,Medium,3.0,1.0,Management,7,7,North America,5,North America,5
3055,3055,Data Manager,Senior-level,Full-time,Remote,2023,United States,82500,USD,82500,United States,Medium,3.0,1.0,Management,7,7,North America,5,North America,5
3056,3056,Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,207611,USD,207611,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3057,3057,Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,127876,USD,127876,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3058,3058,Research Engineer,Senior-level,Full-time,On-site,2023,United States,225000,USD,225000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
3059,3059,Research Engineer,Senior-level,Full-time,On-site,2023,United States,168000,USD,168000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
3060,3060,Data Engineer,Senior-level,Full-time,On-site,2023,United States,280600,USD,280600,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3061,3061,Data Engineer,Senior-level,Full-time,On-site,2023,United States,158600,USD,158600,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3062,3062,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,283780,USD,283780,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3063,3063,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,218540,USD,218540,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3064,3064,Data Engineer,Senior-level,Full-time,On-site,2023,United States,178500,USD,178500,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3065,3065,Data Scientist,Senior-level,Full-time,On-site,2023,United States,323300,USD,323300,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3066,3066,Data Scientist,Senior-level,Full-time,On-site,2023,United States,184700,USD,184700,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3067,3067,Research Scientist,Mid-level,Full-time,Remote,2023,United States,185000,USD,185000,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
3068,3068,Research Scientist,Mid-level,Full-time,Remote,2023,United States,137700,USD,137700,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
3069,3069,Data Operations Analyst,Mid-level,Full-time,Remote,2023,United States,65100,USD,65100,United States,Medium,2.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
3070,3070,Data Operations Analyst,Mid-level,Full-time,Remote,2023,United States,44640,USD,44640,United States,Medium,2.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
3071,3071,Data Analyst,Mid-level,Full-time,Remote,2023,United States,161000,USD,161000,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
3072,3072,Data Analyst,Mid-level,Full-time,Remote,2023,United States,123000,USD,123000,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
3073,3073,Data Scientist,Senior-level,Full-time,On-site,2023,United States,278700,USD,278700,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3074,3074,Data Scientist,Senior-level,Full-time,On-site,2023,United States,159300,USD,159300,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3075,3075,Data Operations Engineer,Senior-level,Full-time,On-site,2023,United States,125000,USD,125000,United States,Medium,3.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
3076,3076,Data Operations Engineer,Senior-level,Full-time,On-site,2023,United States,65000,USD,65000,United States,Medium,3.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
3077,3077,Data Scientist,Mid-level,Full-time,On-site,2023,United States,230000,USD,230000,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
3078,3078,Data Scientist,Mid-level,Full-time,On-site,2023,United States,175000,USD,175000,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
3079,3079,Applied Scientist,Senior-level,Full-time,Remote,2023,United States,252990,USD,252990,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3080,3080,Applied Scientist,Senior-level,Full-time,Remote,2023,United States,162170,USD,162170,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3081,3081,Data Scientist,Senior-level,Full-time,On-site,2023,United States,310270,USD,310270,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3082,3082,Data Scientist,Senior-level,Full-time,On-site,2023,United States,239080,USD,239080,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3083,3083,Data Analyst,Senior-level,Full-time,Remote,2023,United States,70000,USD,70000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3084,3084,Data Engineer,Mid-level,Full-time,Remote,2023,United States,135000,USD,135000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3085,3085,Applied Scientist,Senior-level,Full-time,Remote,2023,United States,253000,USD,253000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3086,3086,Applied Scientist,Senior-level,Full-time,Remote,2023,United States,172040,USD,172040,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3087,3087,Data Engineer,Mid-level,Full-time,On-site,2023,United States,135000,USD,135000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3088,3088,Data Engineer,Mid-level,Full-time,On-site,2023,United States,108000,USD,108000,United States,Medium,2.0,1.0,Data Engineer,3,3,North America,5,North America,5
3089,3089,Machine Learning Manager,Senior-level,Full-time,Remote,2023,Germany,120000,EUR,129562,United States,Large,3.0,0.0,Machine Learning / AI,6,6,Western Europe,9,North America,5
3090,3090,AI Engineer,Senior-level,Full-time,Remote,2023,United States,227850,USD,227850,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3091,3091,AI Engineer,Senior-level,Full-time,Remote,2023,United States,180500,USD,180500,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3092,3092,Data Engineer,Senior-level,Full-time,Remote,2023,United States,199000,USD,199000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3093,3093,Data Engineer,Senior-level,Full-time,Remote,2023,United States,159000,USD,159000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3094,3094,Data Lead,Senior-level,Full-time,On-site,2023,United States,350000,USD,350000,United States,Medium,3.0,1.0,Management,7,7,North America,5,North America,5
3095,3095,Data Lead,Senior-level,Full-time,On-site,2023,United States,80000,USD,80000,United States,Medium,3.0,1.0,Management,7,7,North America,5,North America,5
3096,3096,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,174000,USD,174000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3097,3097,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,104000,USD,104000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3098,3098,ML Engineer,Senior-level,Full-time,Remote,2023,United States,275300,USD,275300,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3099,3099,ML Engineer,Senior-level,Full-time,Remote,2023,United States,183500,USD,183500,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3100,3100,Data Engineer,Senior-level,Full-time,On-site,2023,United States,174350,USD,174350,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3101,3101,Data Engineer,Senior-level,Full-time,On-site,2023,United States,126800,USD,126800,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3102,3102,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,284050,USD,284050,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3103,3103,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,193800,USD,193800,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
3104,3104,Data Engineer,Senior-level,Full-time,Remote,2023,United States,232989,USD,232989,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
3105,3105,BI Data Analyst,Entry-level,Full-time,Remote,2023,Canada,85000,USD,85000,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
3106,3106,Data Analyst,Senior-level,Full-time,On-site,2023,United States,204500,USD,204500,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3107,3107,Data Analyst,Senior-level,Full-time,On-site,2023,United States,138900,USD,138900,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3108,3108,Data Modeler,Senior-level,Full-time,On-site,2023,United States,168400,USD,168400,United States,Medium,3.0,1.0,Architecture / Modeling,0,0,North America,5,North America,5
3109,3109,Data Modeler,Senior-level,Full-time,On-site,2023,United States,105200,USD,105200,United States,Medium,3.0,1.0,Architecture / Modeling,0,0,North America,5,North America,5
3110,3110,Data Scientist,Senior-level,Full-time,On-site,2023,United States,147100,USD,147100,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
3111,3111,Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,150550,USD,150550,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3112,3112,Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,116710,USD,116710,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
3113,3113,Data Visualization Engineer,Senior-level,Full-time,On-site,2023,United States,147100,USD,147100,United States,Medium,3.0,1.0,Architecture / Modeling,0,0,North America,5,North America,5
3114,3114,Data Visualization Engineer,Senior-level,Full-time,On-site,2023,United States,90700,USD,90700,United States,Medium,3.0,1.0,Architecture / Modeling,0,0,North America,5,North America,5
3115,3115,Research Scientist,Senior-level,Full-time,On-site,2023,United States,120000,USD,120000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
